Date,Time,Booking ID,Customer ID,Booking Status,Vehicle Type,Pickup Location,Drop Location,Vehicle Turn Around Time,Customer Turn Around Time,Cancelled Ride by Customer,Cancelled Ride by Driver,Reason of Cancellation By Customer,Reason of Cancellation By Driver,Incomplete Rides,Reason for Incomplete Ride,Booking Amount,Payment Method,Ride Distance,Driver rating,Customer rating,Driver ID,Wait Time,Surge Multiplier
2025-04-30,10:12:52,BIDCUFLW5NU,CID09U2A3HT,Completed,SUV,Jonesberg,West Emily,20.29,14.04,No,No,None,None,Complete,None,471.45,Cash,37.25,3.3,3.5,DID0W4VCFK2,6.26,1.0
2024-06-18,08:14:03,BID2WECJIBZ,CIDN0VL0FED,Incomplete,Bike,New Harold,Harrisshire,19.94,11.27,No,No,None,None,Incomplete,Route closed,600.67,Credit Card,49.7,3.6,4.1,DID1TPXDD8U,8.02,2.0
2025-02-07,13:52:44,BIDFQLR4KPP,CIDLOFN8TK7,Completed,Auto,Christineton,Kennethburgh,17.31,13.94,No,No,None,None,Complete,None,421.95,Net Banking,29.55,4.8,4.7,DIDLZBPHFUI,1.12,1.2
2025-02-09,04:14:26,BID7FOE5HOY,CIDPP2A06EB,Completed,Auto,Seanburgh,Kevinhaven,23.39,5.7,No,No,None,None,Complete,None,586.2,Wallet,14.84,4.4,3.6,DIDPABO7HF1,10.01,1.0
2024-08-18,03:59:32,BID9U2NGAIF,CID5FMZAFGC,Cancelled,Bike,Christinafurt,Kimberlyfurt,20.08,13.51,Yes,No,None,None,Complete,None,723.38,Cash,4.88,3.9,3.3,DIDR4WTJ64D,18.9,1.0
2024-06-28,15:39:44,BIDO7JZTTK7,CID0QJ9UAW0,Completed,Bike,Davisland,New Robert,26.63,3.59,No,No,None,None,Complete,None,306.4,Credit Card,26.73,3.7,3.3,DIDX9R3339T,2.84,1.0
2025-01-23,16:52:43,BIDDYIM837O,CID0JXABGWS,Completed,Mini,Andreachester,Jonathanland,6.79,2.35,No,No,None,None,Complete,None,753.98,Wallet,14.35,4.0,3.4,DIDWKJLN38E,0.68,1.0
2025-03-15,08:54:26,BIDVXXWZDF9,CIDD1B8HERR,Completed,Sedan,Katieland,Coreyburgh,22.37,4.11,No,No,None,None,Complete,None,269.27,Credit Card,49.09,4.2,4.9,DIDELV81E9U,12.74,1.0
2024-11-03,20:24:15,BIDALEL2DWT,CIDHHD3X5WR,Completed,SUV,Simpsontown,North Brian,18.06,12.92,No,No,None,None,Complete,None,430.18,Credit Card,38.88,3.5,4.1,DIDLOPR5EMZ,7.89,1.0
2024-12-20,06:05:24,BIDYQNXSYPW,CIDHZK9T6QU,Completed,Auto,Jonathanland,Harrisshire,28.1,8.67,No,No,None,None,Complete,None,384.68,Credit Card,28.24,4.5,4.7,DIDN769BQR9,12.62,1.2
2024-08-07,03:19:16,BIDDQV96KIN,CIDGQXWOBYL,Completed,Auto,West Douglas,Martinezmouth,5.85,12.54,No,No,None,None,Complete,None,349.72,UPI,6.22,4.1,4.3,DID7I9WUEP6,2.34,1.0
2024-06-24,15:48:31,BIDW709GVPX,CIDL96QFIEN,Completed,Bike,East Christopher,Kennethburgh,5.55,2.4,No,No,None,None,Complete,None,713.11,Cash,42.0,4.4,4.5,DIDYILE98R6,15.23,1.0
2024-11-16,04:13:54,BID2ECQQ1TZ,CID0YFWCD3K,Completed,Bike,Port Carltown,New Leslieville,28.83,7.46,No,No,None,None,Complete,None,459.03,Credit Card,18.26,4.4,4.4,DIDGFG50W2L,5.01,1.5
2024-10-11,23:14:40,BIDYJL95BYC,CIDZ9YP37W9,Completed,Mini,New Leslieville,Kimberlyfurt,18.8,11.02,No,No,None,None,Complete,None,712.69,Credit Card,13.68,4.1,4.2,DIDHWE7Y0VE,10.64,1.0
2024-10-14,20:24:04,BID3G50UVYZ,CIDNM326QI6,Incomplete,Bike,New Kristin,Moorefurt,10.01,13.15,No,No,None,None,Incomplete,None,300.75,Credit Card,38.13,3.5,4.2,DIDUUBX8SOY,2.03,1.5
2025-03-03,20:06:53,BIDA2MTMRCR,CIDEOTZQGCC,Completed,SUV,Christineton,Emilychester,25.75,6.25,No,No,None,None,Complete,None,780.81,UPI,24.6,4.8,4.4,DID4CJK6XVH,17.87,2.0
2024-12-28,22:27:33,BIDXXOX3H6K,CID1R7JJ478,Completed,Auto,Mcmahonbury,Moorefurt,6.71,12.62,No,No,None,None,Complete,None,636.04,Credit Card,33.54,3.1,3.2,DIDZZUC9247,11.92,1.5
2024-09-06,04:56:57,BIDQYWUO1OV,CID9756E7TZ,Cancelled,Mini,East Christopher,Andreachester,27.59,9.75,No,Yes,None,Vehicle breakdown,Complete,None,234.51,UPI,21.91,4.3,4.1,DIDE2HRWP9R,5.05,1.0
2025-05-11,16:05:07,BIDOSO29U9T,CID9ZQ89QSM,Completed,SUV,New Harold,Andreachester,20.73,14.14,No,No,None,None,Complete,None,478.17,Net Banking,49.78,4.8,3.8,DIDBJQCY8L4,15.17,1.0
2025-01-17,19:07:20,BIDIEH9AF5Y,CID1ZPNUHCE,Cancelled,Mini,East Christopher,Port Carltown,23.86,5.82,No,Yes,None,Stuck in traffic,Complete,None,628.61,Net Banking,2.25,3.9,4.9,DID4VQESBXE,14.02,2.0
2025-02-03,15:52:44,BIDETRY3T4P,CIDRCL14OZN,Completed,Sedan,New Robert,Davisland,9.82,10.81,No,No,None,None,Complete,None,99.6,Cash,39.16,3.8,4.0,DIDI7GRNC88,9.92,1.5
2025-05-02,20:12:06,BIDONPR1TJD,CIDRYAHLYH7,Completed,Bike,West Douglas,New Kristin,25.57,4.4,No,No,None,None,Complete,None,514.11,UPI,28.72,4.8,4.2,DIDM77L0OO8,14.27,1.0
2025-03-19,22:38:48,BIDFTVCONG0,CIDIY9MXF5R,Incomplete,Bike,Emilychester,Kennethburgh,7.38,11.46,No,No,None,None,Incomplete,Route closed,461.94,Cash,21.01,4.1,4.5,DIDS7P2N5RE,9.88,1.0
2025-02-12,21:40:33,BIDM290D8SB,CID82ULS1KL,Completed,Mini,Kennethburgh,Clineburgh,28.17,13.58,No,No,None,None,Complete,None,774.84,Cash,15.21,4.9,4.4,DIDWJGQWLVK,17.91,1.2
2025-01-11,11:00:54,BIDW8R00686,CID72BS3R25,Incomplete,SUV,Port Jeremyberg,Kimberlyfurt,14.22,1.08,No,No,None,None,Incomplete,Rider did not show,145.14,Credit Card,35.92,4.3,3.1,DID63NXQB6M,15.86,1.5
2024-12-07,18:53:37,BID1GAHBQLA,CIDLPOHFRVL,Completed,Mini,Stanleyton,Aguirrefort,18.64,2.54,No,No,None,None,Complete,None,387.83,UPI,17.75,3.2,4.4,DID2IBLJO1E,5.51,2.0
2025-02-27,10:03:10,BIDTGCFM6UB,CIDDRD09X2U,Completed,SUV,Stephenmouth,Christineton,29.25,14.33,No,No,None,None,Complete,None,218.31,Cash,14.07,3.7,4.8,DIDGQTHUQPE,11.05,1.0
2025-05-05,06:41:13,BIDNZSWVPTG,CID7A7VKHSW,Completed,Auto,North Brian,Jonathanland,24.85,11.24,No,No,None,None,Complete,None,665.76,Cash,32.7,3.2,4.5,DID63QRO42E,0.96,1.5
2025-03-07,00:48:59,BIDFN6AD28D,CIDYE4KP5DP,Cancelled,SUV,New Harold,North Alejandrostad,14.7,2.08,No,Yes,None,Personal emergency,Complete,None,670.45,Wallet,37.75,4.6,4.4,DIDJIZ1OID3,17.82,1.5
2025-05-08,18:43:44,BID4XTREC1N,CID32L0AKQD,Completed,Sedan,Christineton,Port Carltown,21.46,14.11,No,No,None,None,Complete,None,109.95,UPI,16.51,5.0,3.3,DIDHIOWPPD7,14.66,1.5
2025-02-04,13:35:56,BIDO2Z64Y86,CIDA31JRGAX,Completed,Auto,Lake Lisatown,Seanburgh,11.4,11.77,No,No,None,None,Complete,None,703.79,Cash,3.6,4.4,4.8,DIDL58WWWS6,9.17,1.0
2025-01-23,10:08:54,BID1HDAL1SD,CIDGCYU335M,Completed,Auto,New Leslieville,East Austinberg,20.32,8.7,No,No,None,None,Complete,None,731.01,Cash,6.75,4.7,3.0,DIDAC7139ET,18.17,2.0
2025-03-19,04:45:11,BID5BQBFYBO,CIDLUU9I2QF,Cancelled,Auto,South Anthonymouth,East Austinberg,23.78,4.2,No,Yes,None,Stuck in traffic,Complete,None,534.03,Wallet,2.25,4.1,3.8,DIDEBBJUW3A,11.34,1.0
2024-10-01,00:54:57,BIDZYLQYOLE,CID4GG7DBZ2,Completed,Sedan,Martinezmouth,New Kristin,28.95,13.55,No,No,None,None,Complete,None,59.77,Credit Card,21.06,3.2,3.1,DID5ML6R8H2,10.4,1.2
2024-11-15,07:09:41,BID8QZ4WQ6Y,CIDE4I0CAZE,Completed,Bike,Samuelbury,Lake Matthewville,18.6,6.99,No,No,None,None,Complete,None,221.11,Cash,17.89,4.3,4.5,DIDJ1JTNHH0,19.73,1.0
2024-12-29,01:57:21,BIDDJ5SS2P3,CIDLFWVADSB,Completed,Sedan,East Ashley,East Austinberg,24.23,9.08,No,No,None,None,Complete,None,634.82,Wallet,48.35,4.0,3.3,DIDRJCSR89Z,17.58,1.2
2024-06-19,06:11:33,BID2CNY7ELB,CID1Y8YYIQH,Completed,Mini,Port Mackenzie,Davisland,17.01,1.01,No,No,None,None,Complete,None,512.62,UPI,8.56,3.2,3.6,DID6CWK3E5S,0.31,1.0
2024-12-05,04:01:24,BIDKXTIARYV,CIDAIQXYVRY,Completed,Auto,Robertsmouth,Mcmahonbury,9.29,14.62,No,No,None,None,Complete,None,771.31,UPI,25.94,3.6,4.2,DIDWQP45N08,11.8,1.2
2024-12-30,23:34:32,BIDQOU1IW3K,CIDNC9WDDC2,Completed,Auto,Emilychester,Davisland,16.15,4.54,No,No,None,None,Complete,None,52.81,UPI,9.12,4.7,4.7,DIDJVR2ZFH4,5.78,2.0
2025-01-29,01:16:07,BID4KN57WFC,CIDWQ8SK9SN,Completed,SUV,Port Jeremyberg,Andreachester,19.63,9.05,No,No,None,None,Complete,None,52.47,Net Banking,9.06,4.1,3.4,DIDA3VWWIFF,19.91,1.2
2024-09-05,22:03:29,BID867PU917,CIDCGJC1S6V,Completed,SUV,Kennethburgh,Moorefurt,24.62,7.71,No,No,None,None,Complete,None,514.81,Net Banking,14.24,3.5,3.1,DIDYYXSGC8M,12.38,1.0
2025-02-21,15:13:52,BIDAH2EAO63,CIDDMCO8KEX,Completed,Sedan,Lake Lisatown,Aguirrefort,18.54,9.17,No,No,None,None,Complete,None,349.25,Net Banking,12.66,4.8,4.5,DIDO7TQTYDP,3.09,1.5
2025-03-10,23:58:56,BIDD5YIG05K,CIDFIMRT1JG,Completed,Mini,New Barbarafort,South Emmaview,29.06,4.74,No,No,None,None,Complete,None,375.44,Credit Card,14.18,4.2,3.4,DIDPP8KX2H9,19.09,1.2
2025-05-21,04:22:41,BIDP66C4K2O,CIDPOF5MC0L,Completed,Sedan,New Robert,Clineburgh,20.61,5.24,No,No,None,None,Complete,None,668.89,UPI,32.13,4.1,3.7,DIDFZ5QUBZZ,10.86,1.0
2024-11-04,23:44:16,BIDO9FU0UE7,CIDIZPZW742,Completed,Auto,Lake Matthewville,Christinafurt,24.37,12.27,No,No,None,None,Complete,None,446.24,UPI,22.6,4.1,3.8,DIDII1RU107,8.92,1.0
2024-09-19,06:52:22,BIDD2PF595K,CID9Z2JBMSQ,Completed,Mini,Emilychester,Port Carltown,19.02,2.29,No,No,None,None,Complete,None,555.27,Credit Card,25.97,4.1,4.7,DIDD6G6G8WW,8.72,1.0
2025-02-22,09:42:43,BID8EG3VH5I,CIDAITIBJ50,Completed,Mini,Harrisshire,Martinezmouth,29.7,12.03,No,No,None,None,Complete,None,437.65,UPI,19.73,4.9,3.5,DIDGHT9NMI2,11.73,1.0
2025-02-11,04:29:33,BIDPWQT6OUJ,CIDW53TI37O,Completed,Sedan,Stephenmouth,Thomasfort,17.66,5.07,No,No,None,None,Complete,None,155.34,Wallet,36.3,3.0,4.2,DIDIIF9NVK5,18.74,1.0
2024-08-21,22:41:35,BIDQIFN0BZW,CIDPQZBMD2O,Completed,Bike,Lake Lisatown,Harrisshire,21.01,8.12,No,No,None,None,Complete,None,155.55,Wallet,27.79,3.5,3.0,DIDT36HM0HM,2.2,1.2
2025-02-20,20:55:23,BIDRCZAW7PU,CIDNYW0I39I,Incomplete,Auto,Lake Lisatown,East Austinberg,15.5,10.39,No,No,None,None,Incomplete,Traffic jam,603.66,Cash,45.48,3.4,4.5,DIDS9EYXVKH,11.26,1.2
2024-06-16,07:30:32,BID1VOPFH1T,CIDC07GJASP,Completed,SUV,Gibsonport,Moorefurt,14.66,4.68,No,No,None,None,Complete,None,278.86,Cash,13.72,4.4,4.1,DIDRYGH9TJK,14.16,1.0
2024-08-10,13:22:46,BIDFLOWYQE4,CIDYQ1MFN7M,Completed,Auto,East Christopher,West Douglas,14.46,12.4,No,No,None,None,Complete,None,296.98,UPI,35.85,3.0,3.8,DID5W79VU2X,11.19,1.5
2024-08-11,01:19:18,BID2DFF7WIH,CIDGZFQ8T03,Completed,Bike,Johnfort,Kevinhaven,29.94,10.34,No,No,None,None,Complete,None,705.1,Wallet,8.27,3.8,4.2,DID6NYUX648,7.12,1.0
2024-11-24,10:49:32,BIDDLIMM1EO,CID3QNK151A,Completed,Sedan,New Leslieville,Aguirrefort,11.77,6.58,No,No,None,None,Complete,None,309.3,UPI,21.21,3.4,4.6,DIDTS939BI8,7.24,1.2
2024-11-14,09:13:24,BID8K3CCXXR,CIDMJ94CY82,Completed,Mini,East Christopher,New Leslieville,20.82,13.87,No,No,None,None,Complete,None,557.18,Wallet,21.44,3.3,4.4,DIDRZUCGT6V,11.51,2.0
2024-11-27,07:21:05,BID3HOXITTG,CIDK52RJNFJ,Completed,Bike,East Ashley,Rhodesbury,14.0,2.11,No,No,None,None,Complete,None,318.56,Credit Card,10.94,4.7,3.7,DIDJCO5MMZH,4.98,1.0
2024-06-18,18:24:55,BIDAVNG809W,CIDM0Q78ZKJ,Completed,Sedan,Samuelbury,Robertsmouth,25.99,4.58,No,No,None,None,Complete,None,146.44,Wallet,27.79,4.8,4.1,DIDVP8WYO1I,7.69,1.0
2024-08-31,00:39:16,BID1NPWKWBD,CIDE92ANIB1,Completed,Auto,Christineton,Coreyburgh,18.25,6.3,No,No,None,None,Complete,None,393.3,Net Banking,35.93,4.8,3.4,DID13F8NRYC,0.12,1.0
2024-07-13,06:01:12,BID3EWX510U,CID65U1W358,Completed,SUV,Port Mackenzie,Lake Lisatown,21.03,3.11,No,No,None,None,Complete,None,56.77,Credit Card,38.19,4.2,4.2,DID2AX190EA,5.14,1.2
2025-03-25,01:59:50,BID8IVRI6BQ,CID9SNX3TZM,Completed,SUV,Port Carltown,Katieland,27.24,11.78,No,No,None,None,Complete,None,666.23,Net Banking,4.4,4.8,4.2,DIDHD8PKH56,18.71,1.0
2024-11-24,07:54:11,BIDLS4HHAY4,CID4UDOTBQY,Completed,Bike,Johnfort,North Brian,15.67,9.16,No,No,None,None,Complete,None,757.5,Wallet,49.37,3.6,4.6,DIDZWHLMGMA,5.51,1.0
2024-09-28,15:28:58,BID6BY4KAN9,CIDNVAJ4ZWK,Completed,Sedan,Andreachester,Coreyburgh,22.27,11.08,No,No,None,None,Complete,None,675.25,UPI,5.04,4.9,4.8,DID144P2XPR,14.01,1.5
2024-08-13,13:45:44,BID5FZ2ZY20,CIDJBVBM9BR,Completed,SUV,Kennethburgh,Jonathanland,16.39,10.29,No,No,None,None,Complete,None,681.77,Wallet,18.84,4.5,4.1,DIDC8VHHJEW,5.3,1.2
2024-12-02,02:40:39,BID16O67V5J,CID5XADIB5Z,Cancelled,Sedan,New Kristin,Cherylhaven,12.57,5.78,Yes,No,Other,None,Complete,None,92.47,Credit Card,2.0,3.5,3.6,DIDMWK2KIOF,16.0,1.5
2024-08-20,11:32:01,BIDWNQ4EDVS,CIDJUVPYFQO,Completed,Auto,Seanburgh,Samuelbury,14.48,10.0,No,No,None,None,Complete,None,480.24,Wallet,45.9,3.6,4.8,DIDJTW75X9F,1.8,1.5
2024-09-10,22:32:28,BID58SMATQ6,CIDIA2Z8MFF,Completed,Mini,Martinezmouth,South Emmaview,29.55,8.61,No,No,None,None,Complete,None,288.07,Wallet,25.08,4.8,3.1,DIDRT39B4ZG,6.91,1.0
2024-11-07,21:54:31,BIDCJ1CCGEJ,CIDTEHDBOLA,Completed,Sedan,Simpsontown,New Kevinberg,29.5,12.79,No,No,None,None,Complete,None,648.46,Wallet,7.09,4.9,3.6,DID3XTASTSN,11.94,1.0
2025-04-04,17:33:07,BIDHPZOTUWI,CIDH573JWHF,Completed,Mini,East Ashley,Harrisshire,15.56,6.58,No,No,None,None,Complete,None,779.47,Net Banking,46.96,4.8,4.0,DIDO3IEV84A,17.78,1.0
2025-06-05,17:42:35,BIDTTNEQJRQ,CIDJZS0K689,Completed,Mini,West Douglas,Rhodesbury,17.3,2.35,No,No,None,None,Complete,None,73.53,Credit Card,26.31,4.6,3.6,DIDLLRW8IVZ,2.9,1.0
2024-06-20,03:43:14,BIDYL5LQ4CW,CIDA04O4ZRA,Cancelled,Mini,Aguirrefort,Harrisshire,28.8,8.72,Yes,No,Change of plans,None,Complete,None,81.02,Credit Card,1.98,3.7,3.5,DID2ELJSUH8,13.96,1.0
2024-06-23,02:45:05,BIDFZ4L5BD4,CIDSA3VMWEG,Completed,Mini,Christineton,Gibsonport,9.6,14.48,No,No,None,None,Complete,None,616.84,Net Banking,15.07,4.7,3.5,DIDZFVGYJSX,7.18,1.2
2025-02-23,16:10:20,BIDWCKUP8BD,CIDLA937PJV,Cancelled,SUV,Lake Matthewville,South Emmaview,13.68,5.25,Yes,No,Change of plans,None,Complete,None,430.61,Net Banking,8.06,3.6,3.6,DIDUHP6E1NA,9.69,1.2
2024-12-30,02:11:51,BIDKHHPBWS1,CIDWENA6RW7,Completed,Auto,Jonathanland,New Robert,14.92,8.62,No,No,None,None,Complete,None,451.31,Cash,34.92,4.7,3.2,DIDTA4UN2DY,10.83,2.0
2025-04-20,22:09:21,BIDTX1XI3X8,CIDN35MV2RN,Completed,Bike,Simpsontown,West Douglas,23.06,10.0,No,No,None,None,Complete,None,244.94,Wallet,2.5,4.8,4.8,DIDL29D2M4J,14.31,1.0
2024-10-27,01:49:34,BIDIEYYUCKU,CIDN8OMLBIF,Cancelled,Bike,Kimberlyfurt,Johnfort,7.38,12.65,No,Yes,None,None,Complete,None,722.35,Wallet,17.15,4.4,4.4,DID0W1JZXI6,5.81,1.5
2024-12-02,02:33:47,BIDO9A0A136,CIDEU1JZOUO,Completed,Bike,West Douglas,East Ashley,13.3,14.1,No,No,None,None,Complete,None,497.69,UPI,7.06,5.0,3.1,DIDUZBFIWT4,8.86,1.2
2024-07-17,10:52:18,BIDDHE0UE2Y,CIDIITCM57B,Completed,SUV,Simpsontown,Katieland,14.4,7.24,No,No,None,None,Complete,None,514.18,Cash,42.36,5.0,4.3,DIDWP53OLZ0,8.72,1.5
2025-04-01,01:23:25,BID9WYQR1JY,CIDPRMLXXQ0,Completed,Auto,Rhodesbury,South Anthonymouth,21.86,1.33,No,No,None,None,Complete,None,746.81,Wallet,22.82,3.4,3.4,DIDN7PFEF7A,6.78,1.5
2024-09-12,18:33:52,BID60S15VCK,CIDP3ZIO9CU,Cancelled,SUV,Davistown,New Robert,22.17,11.55,No,Yes,None,Stuck in traffic,Complete,None,682.2,UPI,17.19,3.2,3.4,DIDRSHXDKEK,17.08,1.5
2025-03-23,10:36:19,BIDXMVNDLA9,CID32435YKL,Completed,SUV,North Brian,Port Carltown,18.19,10.69,No,No,None,None,Complete,None,204.63,UPI,28.05,4.7,4.5,DID8HS7JJPH,17.39,1.5
2025-01-13,14:52:22,BIDGP18WIE2,CIDLPFPQJJT,Completed,Mini,New Leslieville,West Douglas,18.53,7.44,No,No,None,None,Complete,None,341.95,Net Banking,11.36,3.4,4.0,DID0U1JI3LR,8.86,1.0
2024-11-10,23:46:31,BID6SVC0S1I,CIDAD0SR8EY,Completed,Mini,South Emmaview,New Kevinberg,14.88,5.42,No,No,None,None,Complete,None,530.58,Credit Card,49.25,4.0,4.5,DID688L78JZ,10.54,1.0
2025-01-24,03:21:35,BIDUBCVWVR1,CIDEKFIPRFM,Completed,Mini,Stephenmouth,South Emmaview,13.67,8.0,No,No,None,None,Complete,None,397.43,UPI,45.24,4.8,4.5,DIDGI3C5CG0,8.49,1.5
2025-01-25,19:01:55,BIDIJI4ZU3D,CIDLZZ0M95Q,Completed,Bike,West Douglas,Seanburgh,25.16,9.59,No,No,None,None,Complete,None,343.08,Wallet,39.92,3.1,4.9,DIDQBB1UVOE,13.93,2.0
2025-01-27,05:50:59,BID5XE4F0TC,CIDUECE7KD1,Completed,Mini,North Alejandrostad,Port Jeremyberg,28.54,9.86,No,No,None,None,Complete,None,749.81,UPI,36.59,4.2,3.6,DIDPHRJ2FYT,14.92,2.0
2025-03-10,11:34:48,BIDXIB9JQNK,CIDFR14T45B,Completed,SUV,Stanleyton,Johnfort,26.82,2.95,No,No,None,None,Complete,None,345.66,UPI,11.22,3.6,4.5,DIDFSDWHZX7,2.86,1.0
2024-10-28,01:25:29,BIDRH5D6YM1,CIDQ2FJWZUO,Cancelled,Bike,Rhodesbury,East Ashley,29.74,2.69,Yes,No,Change of plans,None,Complete,None,534.95,Net Banking,43.81,4.9,3.6,DIDHP95MY4F,16.45,1.0
2024-07-16,09:11:20,BIDPQDD2KSA,CID19YM3AKV,Completed,Auto,Lake Matthewville,Thomasfort,10.64,4.24,No,No,None,None,Complete,None,446.53,Wallet,30.94,4.0,4.4,DIDVJ0Q5C8N,13.16,1.0
2025-03-27,19:48:45,BIDO2E20406,CIDRPA1ULT4,Completed,Bike,New Leslieville,Harrisshire,14.72,13.64,No,No,None,None,Complete,None,500.62,Net Banking,11.11,3.9,3.4,DIDIAT0LXEW,18.17,1.5
2025-03-03,12:34:09,BID70LC2PC2,CID4I6NAIP1,Completed,SUV,Harrisshire,North Brian,28.16,3.71,No,No,None,None,Complete,None,430.12,UPI,27.34,3.7,3.4,DID7DQZUAKE,13.2,1.0
2024-12-05,07:47:51,BIDYTOVPM0N,CIDCW8OPXVZ,Incomplete,SUV,Stanleyton,Port Carltown,11.51,14.85,No,No,None,None,Incomplete,Route closed,223.53,Wallet,34.78,4.5,3.1,DIDDFLKHM11,5.01,1.2
2025-06-08,14:24:31,BID3WZQORFR,CIDEYK5AELY,Completed,Sedan,Port Carltown,Samuelbury,26.97,2.92,No,No,None,None,Complete,None,377.25,Net Banking,44.96,3.8,3.1,DIDUBP2FK3E,15.19,2.0
2025-02-07,12:26:43,BIDOZWXPUUB,CIDSHEPHNRR,Completed,Bike,Clineburgh,East Austinberg,8.51,8.56,No,No,None,None,Complete,None,747.53,Cash,24.76,4.1,3.2,DIDL3C12GQ8,15.89,2.0
2025-03-29,04:28:46,BIDS4G5ZED2,CIDY3SKYXSP,Completed,Bike,Aguirrefort,Davistown,7.65,6.77,No,No,None,None,Complete,None,513.7,Cash,26.62,4.5,3.8,DID00LHKRUQ,16.9,1.0
2025-03-17,09:57:14,BID72AVSJI9,CIDRZ1T6OJD,Cancelled,Bike,Rhodesbury,Samuelbury,7.84,13.09,No,Yes,None,Stuck in traffic,Complete,None,126.72,Cash,38.63,3.8,3.6,DIDYA953EDU,12.88,2.0
2025-04-12,01:29:16,BIDD2YRWNPS,CIDV1YUQQ5Q,Cancelled,SUV,Christinafurt,New Kristin,15.04,11.34,Yes,No,Driver delayed,None,Complete,None,413.73,Net Banking,17.06,3.4,3.3,DIDHDY4G2SN,6.31,1.5
2025-02-04,12:44:17,BIDETNKABPP,CIDLS1CBA8M,Completed,Mini,Port Carltown,Kimberlyfurt,9.77,12.58,No,No,None,None,Complete,None,56.61,Cash,42.65,4.4,4.3,DID7553DFUY,15.12,2.0
2025-03-26,03:48:50,BID38YAWEH8,CIDBX2N1GXG,Completed,Auto,Clineburgh,North Brian,20.14,3.07,No,No,None,None,Complete,None,626.06,Credit Card,38.27,3.6,3.4,DIDL4FQ7UZM,3.59,1.5
2025-03-09,13:44:17,BIDCPYK69XU,CIDQQ4UJI9B,Incomplete,SUV,Cherylhaven,Lake Lisatown,12.45,13.94,No,No,None,None,Incomplete,Traffic jam,51.78,Credit Card,39.45,4.0,3.1,DIDEGK1O6BK,1.58,2.0
2024-08-14,15:10:49,BID4BLYPJ4Y,CIDTJVUKG0I,Completed,Mini,Aguirrefort,Kennethburgh,8.59,12.63,No,No,None,None,Complete,None,139.14,Net Banking,5.76,3.8,3.2,DIDMCO3UIL3,10.87,1.5
2024-10-12,14:32:33,BID7TPGD8SY,CIDMURCFXEK,Completed,Bike,Christinafurt,West Emily,27.55,14.18,No,No,None,None,Complete,None,579.81,UPI,22.38,3.1,3.3,DIDFA7HSKNP,5.79,2.0
2024-07-09,02:51:31,BID1F7I19NM,CIDC3SJJJAY,Completed,Mini,New Robert,Kevinhaven,19.15,1.52,No,No,None,None,Complete,None,530.77,Net Banking,16.77,4.5,4.5,DIDZDJW7DRQ,18.13,1.0
2025-04-07,11:38:40,BIDDWHB8BRR,CIDG4BTNLFD,Cancelled,Bike,Lake Matthewville,New Robert,20.94,5.28,No,Yes,None,None,Complete,None,691.39,Net Banking,17.42,4.4,3.4,DIDRWK28Y4Q,16.53,1.0
2024-07-06,14:19:36,BIDOPZH88WG,CIDXJ7I6Q7M,Incomplete,SUV,Gibsonport,New Kevinberg,12.53,2.99,No,No,None,None,Incomplete,Traffic jam,346.94,Net Banking,27.14,3.9,3.2,DID9YR6U4I9,15.67,1.2
2025-02-05,23:35:10,BIDK8TOQ64G,CIDXX2NE73T,Completed,Auto,East Ashley,New Leslieville,18.24,9.68,No,No,None,None,Complete,None,590.46,Credit Card,5.88,3.2,4.5,DIDQEHEQIS9,10.15,1.2
2025-03-04,06:51:01,BIDJQANSV77,CID7TNBQJV0,Completed,SUV,Lake Matthewville,Christinafurt,17.22,3.75,No,No,None,None,Complete,None,376.37,Credit Card,35.21,4.3,4.5,DID8KXISD82,11.72,2.0
2025-03-10,12:25:19,BIDV3FWJDS9,CIDON0GH5P3,Completed,Auto,Samuelbury,New Robert,20.5,10.74,No,No,None,None,Complete,None,129.68,Wallet,1.6,4.1,4.5,DID0OZ3Y9OZ,12.08,1.0
2025-04-15,18:48:10,BIDJVS3TN70,CID455JI40Y,Completed,Sedan,Jonathanland,Thomasfort,25.18,2.26,No,No,None,None,Complete,None,308.84,Net Banking,32.99,4.5,4.7,DID5DPRFU0P,17.66,1.2
2025-01-21,12:15:52,BIDLRA6I7I0,CIDCXL617Q8,Incomplete,Mini,Stanleyton,Johnfort,24.77,9.18,No,No,None,None,Incomplete,None,667.25,Net Banking,13.07,3.6,4.6,DID5S39G5XG,13.0,1.0
2025-03-07,17:11:29,BID0T0HAYR9,CIDJZK6ZJMK,Completed,Mini,Aguirrefort,Davistown,25.12,7.48,No,No,None,None,Complete,None,559.27,Wallet,7.54,3.7,3.6,DIDVNKMVG5V,8.74,1.2
2024-09-01,11:00:46,BIDKI7BRWJA,CIDGMGR4UIC,Cancelled,Auto,South Anthonymouth,New Kristin,24.55,14.38,No,Yes,None,Other,Complete,None,529.48,Cash,46.46,3.1,4.8,DIDP8PTLAWQ,5.03,1.0
2024-06-20,07:22:15,BID4CA8ZOCZ,CIDQ7VTXX3Q,Completed,Auto,New Harold,Martinezmouth,19.37,10.33,No,No,None,None,Complete,None,78.45,UPI,45.75,4.7,3.4,DIDACIGOTGQ,15.42,1.0
2025-04-20,19:41:09,BIDKVWKW24L,CID6VU2IVTG,Completed,Auto,Davisland,New Robert,27.18,9.54,No,No,None,None,Complete,None,103.38,Credit Card,35.63,3.6,4.6,DIDVJ10H7GE,7.06,1.0
